acousticness,artists,danceability,duration_ms,energy,explicit,instrumentalness,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.281,['Lil Tjay'],0.857,162453,0.4270000000000001,1,0.0,0.108,-8.638,1,Sex Sounds,80,2019-10-11,0.1119999999999999,130.033,0.366,2019
0.34,['Armin van Buuren'],0.539,160800,0.575,0,0.0,0.1119999999999999,-9.387,1,A State Of Trance Year Mix 2019 (Mixed) - Intro: Music Lesson with Mr. Briggs,22,2019-12-13,0.5670000000000001,129.989,0.605,2019
0.113,['DaBaby'],0.768,144935,0.652,1,0.0,0.107,-2.708,0,VIBEZ,77,2019-09-27,0.307,154.187,0.777,2019
0.504,['City Blues Connection'],0.522,321364,0.574,0,0.0255,0.166,-8.115,0,Three O’Clock in the Mornin’,22,2019-09-30,0.0381,179.99200000000005,0.451,2019
0.6,"['Bad Bunny', 'Tainy']",0.61,250534,0.624,1,2.12e-06,0.243,-4.773,1,Callaita,81,2019-05-31,0.309,176.169,0.244,2019
1.9e-06,"['Ferry Corsten', 'BT']",0.401,59020,0.973,0,0.872,0.428,-8.221,1,1997 (Mixed),27,2019-12-13,0.0545,129.97799999999998,0.551,2019
0.128,['Polo G'],0.71,195587,0.49,1,0.0,0.0942,-9.832,1,Through Da Storm,77,2019-06-07,0.246,74.351,0.621,2019
0.971,"['Johann Strauss II', 'Christian Thielemann', 'Wiener Philharmoniker']",0.317,258093,0.00905,0,0.6579999999999999,0.286,-26.627,1,"Lob der Frauen, Polka Mazurka, Op. 315",25,2019-02-01,0.0406,125.382,0.238,2019
0.0408,['TOKYO’S REVENGE'],0.907,150115,0.539,1,0.0,0.253,-7.782,1,GOODMORNINGTOKYO!,77,2019-10-18,0.36,124.918,0.664,2019
0.301,['J. Cole'],0.6920000000000001,292987,0.521,1,0.0,0.0565,-8.465,0,No Role Modelz,28,2018-12-07,0.33,100.45,0.4629999999999999,2018
0.7070000000000001,['Rex Orange County'],0.379,267520,0.2189999999999999,0,0.000691,0.118,-11.196,1,Pluto Projector,77,2019-10-25,0.0307,79.786,0.188,2019
0.174,"['Mustard', 'Migos']",0.682,192471,0.5589999999999999,1,0.0,0.344,-5.545,1,Pure Water (with Migos),78,2019-06-28,0.127,202.015,0.1369999999999999,2019
0.162,"['iann dior', 'Trippie Redd']",0.677,136568,0.7140000000000001,1,0.0,0.0717,-5.6370000000000005,1,gone girl,77,2019-11-08,0.0287,94.956,0.355,2019
0.00701,['WALK THE MOON'],0.578,199080,0.866,0,0.0,0.257,-3.804,1,Shut Up and Dance,24,2018-12-07,0.0619,128.03799999999998,0.619,2018
0.979,['Clairo'],0.509,175961,0.0167,0,2.72e-05,0.387,-24.639,1,Bubble Gum,77,2019-02-22,0.115,207.97,0.2289999999999999,2019
0.000177,"['Markus Schulz', 'BT']",0.539,44262,0.5760000000000001,0,0.0,0.371,-9.526,0,I Need Love (Mixed),26,2019-12-13,0.289,130.185,0.5429999999999999,2019
0.627,['Lil Skies'],0.649,181891,0.4529999999999999,1,0.0,0.1159999999999999,-7.28,1,I,76,2019-03-01,0.085,99.183,0.431,2019
1.51e-05,['MaRLo'],0.56,42667,0.922,0,0.136,0.631,-8.447000000000001,0,The Power Within (Altitude 2019 Anthem) [Mixed],21,2019-12-13,0.119,135.111,0.41,2019
0.3670000000000001,"['Kehlani', 'Ty Dolla $ign']",0.61,201788,0.725,1,0.0,0.154,-5.131,1,Nights Like This (feat. Ty Dolla $ign),77,2019-02-22,0.15,146.16299999999995,0.291,2019
0.256,['Sub Urban'],0.534,209829,0.589,0,6.02e-05,0.176,-1.865,1,Cradles,75,2019-01-04,0.325,78.616,0.632,2019
0.0624,['Toploader'],0.632,232693,0.858,0,0.0,0.347,-3.463,1,Dancing in the Moonlight,27,2018-12-07,0.035,119.397,0.872,2018
0.0208,['YoungBoy Never Broke Again'],0.8759999999999999,148630,0.733,1,0.0,0.0999,-4.478,0,Make No Sense,75,2019-10-11,0.3329999999999999,154.904,0.962,2019
0.022,"['Above & Beyond', 'Armin van Buuren']",0.46,211655,0.878,0,0.508,0.157,-5.202999999999999,0,Show Me Love,28,2019-12-13,0.0437,128.017,0.4539999999999999,2019
0.4429999999999999,['Lewis Capaldi'],0.688,205687,0.53,0,0.0,0.0995,-5.5070000000000014,1,Hold Me While You Wait,81,2019-05-17,0.0333,106.958,0.162,2019
0.0006929999999999,"['Above & Beyond', 'Marty Longstaff']",0.494,89958,0.921,0,0.00389,0.171,-8.424,1,Flying By Candlelight (Mixed) - Above & Beyond Club Mix,26,2019-12-13,0.0525,128.054,0.584,2019
0.0218,"['Megan Thee Stallion', 'DaBaby']",0.921,192540,0.635,1,0.0,0.0946,-4.904,1,Cash Shit (feat. DaBaby),75,2019-05-17,0.416,130.028,0.5489999999999999,2019
0.000455,['FUTURECODE'],0.411,44597,0.768,0,0.0108,0.4539999999999999,-6.87,0,The Connection (Mixed),26,2019-12-13,0.1009999999999999,128.532,0.3779999999999999,2019
0.977,['Original NZBC Commentaries'],0.643,1197707,0.214,0,4.17e-06,0.173,-13.064,1,Medley: 1966 Lordship / 1967 Great Adios / 1968 Humprey / 1969 Spry / 1970 James / 1971 True Averil / 1972 Globe Bay / 1973 Arapaho / 1974 Robalan,0,2018-09-28,0.815,85.765,0.27,2018
0.356,['Mary Wells'],0.5529999999999999,200760,0.57,0,0.0,0.412,-9.297,1,Good Lovin',0,2018-12-28,0.0618,153.547,0.6990000000000001,2018
0.3389999999999999,['The Capitols'],0.7040000000000001,166747,0.574,0,0.0,0.0705,-14.524,0,Cool Jerk,0,2018-12-28,0.0611,83.955,0.763,2018
0.149,['Carla Thomas'],0.735,171942,0.291,0,0.000221,0.0694,-12.181,1,B-A-B-Y,0,2018-12-28,0.0446,113.683,0.563,2018
0.782,['Cilla Black'],0.248,167733,0.319,0,4.96e-06,0.3289999999999999,-10.441,1,Don't Answer Me,0,2018-12-28,0.0326,143.195,0.107,2018
0.2769999999999999,['Eddie Floyd'],0.8640000000000001,189840,0.346,0,0.00521,0.0514,-12.918,1,Knock On Wood,0,2018-12-28,0.0365,105.164,0.964,2018
0.294,['Aretha Franklin'],0.8390000000000001,141960,0.541,0,2.8300000000000014e-05,0.0718,-10.277,1,96 Tears,0,2018-12-28,0.0342,122.661,0.963,2018
0.0535,['The Shadows Of Knight'],0.6809999999999999,157333,0.519,0,0.000729,0.138,-10.549,1,Gloria,0,2018-12-28,0.0317,120.221,0.73,2018
0.28,['The Monkees'],0.485,164480,0.634,0,0.0,0.6709999999999999,-7.997999999999997,1,Last Train to Clarksville,0,2018-12-28,0.0268,98.625,0.687,2018
0.392,['Normie Rowe'],0.385,143307,0.626,0,2.8300000000000014e-05,0.312,-6.2170000000000005,1,Ooh La La,0,2018-12-28,0.0272,104.28,0.503,2018
0.246,"['Mitch Ryder', 'The Detroit Wheels']",0.613,210766,0.8320000000000001,0,0.0,0.185,-10.599,1,Devil with a Blue Dress On / Good Golly Miss Molly,0,2018-12-28,0.0598,79.735,0.733,2018
0.682,['The Everly Brothers'],0.555,155307,0.545,0,0.0,0.0796,-9.368,1,Pretty Flamingo,0,2018-12-28,0.0324,114.544,0.727,2018
0.313,['Sonny & Cher'],0.5579999999999999,139733,0.595,0,0.0,0.0815,-8.217,1,Groovy Kind of Love,0,2018-12-28,0.0383,110.421,0.575,2018
0.13,['Percy Sledge'],0.516,173867,0.15,0,0.0755,0.122,-20.41,1,When a Man Loves a Woman,0,2018-12-28,0.0272,97.398,0.206,2018
0.196,['Sam & Dave'],0.8029999999999999,155707,0.3379999999999999,0,0.038,0.0969999999999999,-14.029000000000002,1,"Hold On, I'm Comin'",0,2018-12-28,0.0349,106.841,0.912,2018
0.575,['Cliff Bennett & The Rebel Rousers'],0.483,154347,0.725,0,4.870000000000001e-05,0.34,-7.38,1,Got to Get You Into My Life,0,2018-12-28,0.0482,138.338,0.83,2018
0.7759999999999999,['The Association'],0.51,207133,0.544,0,0.0,0.144,-8.308,1,Cherish,1,2018-12-28,0.0282,110.197,0.598,2018
0.312,['Otis Redding'],0.491,225680,0.3670000000000001,0,0.000101,0.11,-8.68,0,Try a Little Tenderness,0,2018-12-28,0.0405,100.376,0.127,2018
0.0897,['Frankie Valli & The Four Seasons'],0.753,108267,0.942,0,0.0,0.102,-4.283,1,Working My Way Back to You,0,2018-12-28,0.0536,125.977,0.556,2018
0.752,['The Beau Brummels'],0.511,117489,0.507,0,0.0,0.1889999999999999,-12.8,0,Bang Bang,0,2018-12-28,0.0423,96.037,0.623,2018
0.0764,['Love'],0.752,148760,0.67,0,0.0,0.0633,-7.8279999999999985,1,My Little Red Book,1,2018-12-28,0.0313,100.526,0.713,2018
8.149999999999999e-05,['Teddy Killerz'],0.565,245345,0.961,0,0.787,0.148,-2.892,0,Psi 2000,7,2019-01-21,0.208,174.03599999999997,0.0344,2019
0.00379,['Hirsch'],0.6629999999999999,248131,0.7290000000000001,0,0.00714,0.456,-6.029,1,The Year 2000,5,2019-10-25,0.0314,116.013,0.233,2019
0.00379,['Hirsch'],0.662,250581,0.7290000000000001,0,0.00714,0.324,-6.029,1,The Year 2000,5,2019-07-26,0.0314,116.014,0.233,2019
0.6509999999999999,['Half-Handed Cloud'],0.529,133879,0.31,0,0.0,0.14,-10.962,1,Nativity Costume (2000 Year's Eve),3,2019-11-15,0.0316,140.469,0.444,2019
0.6509999999999999,['Half-Handed Cloud'],0.529,133879,0.31,0,0.0,0.14,-10.962,1,Nativity Costume (2000 Year's Eve),4,2019-11-08,0.0316,140.469,0.444,2019
1.47e-05,['Mimetic'],0.6559999999999999,399200,0.893,0,0.769,0.183,-8.455,0,The Live Years (2003),0,2019-06-27,0.0536,140.01,0.196,2019
0.104,['The Note Box'],0.4379999999999999,165931,0.354,0,0.901,0.0724,-29.134,1,Vibes Of Year 2003(1),0,2018-11-23,0.0938,97.429,0.465,2018
0.0007509999999999,['GoatskiN'],0.6509999999999999,278046,0.902,0,0.6809999999999999,0.106,-5.595,0,Drooling (2003),0,2019-06-01,0.0865,130.032,0.565,2019
0.00107,['GoatskiN'],0.68,234565,0.59,0,0.897,0.102,-10.408,0,Beat My Drum (2003),0,2019-06-01,0.0546,133.032,0.544,2019
0.00836,"['Matt Darey', 'Li Kwan']",0.502,536250,0.912,0,0.72,0.157,-8.355,1,Point Zero - 2003 Mix,2,2019-11-29,0.0552,127.984,0.168,2019
0.000158,['GoatskiN'],0.774,305339,0.8059999999999999,0,0.748,0.12,-7.016,0,Battle with the Mind (2003),0,2019-06-01,0.0595,128.99200000000002,0.222,2019
0.248,['The Smile Case'],0.419,242523,0.51,0,0.3429999999999999,0.125,-13.257,1,New Year,0,2018-11-30,0.0614,141.571,0.155,2018
0.256,['Londonbeat'],0.691,253079,0.835,0,1.45e-06,0.0557,-3.992,1,A Better Love (Remastered) - New Recording 2003,0,2019-06-14,0.0339,95.985,0.8490000000000001,2019
0.205,['Blaise Kolodychuk and the Fukachuk Egg Machine'],0.568,487706,0.69,0,0.964,0.161,-10.528,1,Boneless (the Town Fair 2003),0,2018-12-08,0.032,79.998,0.416,2018
0.00116,"['Matt Darey', 'Lost Tribe']",0.682,335625,0.8490000000000001,0,0.69,0.326,-7.773,0,Back 2 The Future - Original 2003 Edit,1,2019-11-29,0.0655,127.958,0.456,2019
0.564,['Kaad'],0.484,288510,0.8690000000000001,0,0.912,0.124,-10.659,0,The Distant Year of 2005,0,2019-09-16,0.0352,96.011,0.501,2019
6.459999999999997e-05,"['Valex', 'Kumite']",0.54,262850,0.995,0,0.8220000000000001,0.35,-8.332,0,Lovestruck 2005 - Kumite 10 Year Remix - Mix Cut,1,2019-07-12,0.0641,155.045,0.4579999999999999,2019
0.00181,['GoatskiN'],0.601,312822,0.968,0,0.8690000000000001,0.106,-3.491,1,Machine (2005),0,2019-06-01,0.126,111.987,0.335,2019
0.289,['GoatskiN'],0.41,247378,0.948,0,0.593,0.123,-7.002000000000002,0,Space Orchestra (2005),0,2019-06-01,0.0631,170.02700000000004,0.968,2019
0.0629,['GoatskiN'],0.612,250155,0.774,0,0.84,0.151,-7.729,0,Biscuits and Tea (2005),0,2019-06-01,0.0424,119.008,0.2019999999999999,2019
0.161,"['The Doctors', 'Marco Repetto']",0.7959999999999999,364173,0.755,1,0.93,0.0907,-7.943,0,Arakis 2005 Mix,0,2018-07-18,0.0667,127.993,0.314,2018
0.175,"['Mistah F.A.B.', 'The Federation']",0.636,208797,0.889,1,0.0,0.354,-4.623,0,Toe Up (feat. The Federation),7,2018-08-24,0.178,100.996,0.7879999999999999,2018
0.123,"['Mistah F.A.B.', 'Philthy Rich', 'Cookie Money']",0.655,247641,0.904,1,0.0,0.446,-5.942,1,Still Ain't Got No Money (feat. Philthy Rich & Cookie Money),5,2018-08-24,0.33,90.499,0.675,2018
0.0168,['Mistah F.A.B.'],0.535,218436,0.77,1,0.0,0.154,-7.923999999999999,1,Shaheed Akbar,5,2018-08-24,0.4579999999999999,87.859,0.625,2018
0.8740000000000001,['John Moloney'],0.591,278245,0.679,0,0.0,0.821,-22.13,1,Married 12 Years (Jfl 2007),5,2018-10-15,0.913,111.311,0.1159999999999999,2018
0.813,['Volcano Fist'],0.4529999999999999,56525,0.0737,0,0.972,0.154,-18.91,1,The Year 2008,0,2018-10-25,0.0381,80.225,0.125,2018
0.00273,"['Suffused', 'Fernando Ferreyra']",0.635,615157,0.534,0,0.858,0.758,-10.48,1,Year 2008 - Fernando Ferreyra Remix,0,2019-07-17,0.0548,126.998,0.231,2019
0.975,['Jonathan Reichert'],0.401,224641,0.126,0,0.973,0.111,-16.236,0,Ten Years Reminder (2008-2018),0,2019-03-27,0.0305,94.168,0.216,2019
0.1009999999999999,['alionsonny'],0.647,314004,0.868,0,0.807,0.108,-9.095,0,Springtime 2008 (10 Years After),0,2018-06-29,0.0404,159.959,0.961,2018
0.108,['Kids Rap Radio'],0.797,179583,0.687,0,0.0,0.0656,-5.11,1,2008 (The New Year Song),1,2019-12-10,0.293,93.991,0.8340000000000001,2019
0.873,"['Jeremy D Higgs', 'Scott Blake']",0.5770000000000001,143308,0.3379999999999999,0,0.0,0.156,-7.63,1,The Past 20 Something Years 2008,0,2019-03-15,0.0381,136.982,0.4370000000000001,2019
0.00188,['Flaer Smin'],0.6990000000000001,277928,0.907,0,0.581,0.105,-5.742000000000001,1,2008,3,2018-04-27,0.043,114.008,0.0972,2018
2.9600000000000005e-05,"['Suffused', 'Airwave', 'Michael & Levan', 'Stiven Rivic']",0.621,589606,0.691,0,0.774,0.113,-8.649,1,Year 2008 - Airwave & Michael & Levan and Stiven Rivic Remix,2,2019-07-16,0.0314,127.021,0.0395,2019
0.27,['Sam Lambeth'],0.396,192545,0.979,0,0.8009999999999999,0.359,-4.449,1,Sixteen Vandals,5,2019-05-24,0.1,99.204,0.296,2019
0.012,['Sam Lambeth'],0.479,221153,0.944,0,0.0,0.102,-7.059,1,Missing You,5,2019-05-24,0.0523,109.998,0.261,2019
0.982,['Future Star'],0.3929999999999999,122117,0.0632,0,0.665,0.139,-19.794,1,New Years 2009,0,2019-01-14,0.0411,122.512,0.494,2019
0.0422,['M R C S'],0.518,187037,0.5670000000000001,1,8.83e-06,0.187,-7.3820000000000014,1,2009 (Life Path 11 Year of the Dog),0,2018-01-05,0.413,76.689,0.478,2018
0.00502,['D Menace'],0.645,341211,0.852,0,0.843,0.0597,-15.018,1,Amen 2009,0,2018-05-09,0.1639999999999999,179.997,0.259,2018
0.00207,['D Menace'],0.66,1539616,0.912,0,0.797,0.0727,-8.523,0,SX3 Cuebase 2009,0,2018-05-09,0.0726,90.081,0.631,2018
7.62e-05,['Shane Cross'],0.753,292000,0.623,0,0.868,0.331,-10.165,0,Refinery - 2009 Edit,0,2019-09-06,0.0611,134.966,0.298,2019
0.0004019999999999,['zYnthetic'],0.507,383676,0.691,0,0.873,0.103,-9.539,1,Spine - 2009 Remaster,2,2018-07-07,0.133,185.222,0.299,2018
0.02,['zYnthetic'],0.575,283785,0.883,0,0.8959999999999999,0.109,-6.566,1,Decreplica - 2009 Remaster,2,2018-07-07,0.0317,113.323,0.3289999999999999,2018
4.9e-05,['Dj Thera'],0.534,221296,0.974,0,0.344,0.141,-4.377,0,One Year 4 Years - Radio Edit,0,2018-08-27,0.087,147.023,0.103,2018
0.2689999999999999,['D. Rep'],0.476,187518,0.7659999999999999,0,0.0,0.267,-5.388,0,Face Value (2009 Version),0,2019-04-01,0.369,94.91,0.685,2019
0.433,"['Myka 9', 'Factor Chandelier']",0.7340000000000001,218427,0.58,0,0.0038399999999999,0.126,-6.577999999999999,0,Years,1,2019-01-15,0.216,88.991,0.713,2019
0.0359,['Years & Years'],0.474,70627,0.738,0,0.0,0.684,-7.1560000000000015,0,King,10,2019-10-25,0.0589,121.844,0.688,2019
0.782,['RubberBand'],0.287,395297,0.772,0,0.00592,0.4679999999999999,-8.922,1,"Ak-47 - Live at Klub 45, Year 2010",0,2019-09-01,0.0446,131.833,0.695,2019
0.00132,['Ivan Gomez'],0.797,515297,0.955,0,0.8690000000000001,0.0584,-6.2170000000000005,0,Work My Beats 2010 - Original 2010 Mix,0,2019-04-22,0.175,127.994,0.057,2019
0.0474,['D Menace'],0.736,298667,0.935,0,0.511,0.362,-6.912000000000001,1,Asian 2010,0,2018-05-09,0.154,90.006,0.318,2018
0.155,['Lilith Abi'],0.597,234034,0.66,0,2.31e-06,0.303,-11.008,0,Loop - ver 2010,0,2019-09-03,0.0543,119.916,0.67,2019
0.0771,['Kim Gray'],0.725,72797,0.485,0,0.0527,0.162,-9.964,0,2011 Was a Bad Year,5,2019-10-04,0.0277,100.516,0.903,2019
0.105,['Satanic Ritual Abuse'],0.3339999999999999,153057,0.353,0,0.745,0.652,-11.68,0,2011 The Year I Broke,0,2018-11-30,0.0357,68.693,0.0395,2018
0.0104,['FUSKA'],0.518,117586,0.948,0,3.75e-05,0.419,-9.475,0,Cheve (2011),0,2019-06-12,0.0513,109.434,0.664,2019
0.00207,['FATE GEAR'],0.442,330333,0.95,0,0.0,0.141,-3.616,0,Fenixx 2011,6,2018-04-11,0.0621,139.97799999999998,0.433,2018
0.0437,['D. Rep'],0.494,196158,0.59,0,0.0,0.486,-9.687,0,Emergency (2011 Version),0,2019-04-01,0.236,127.368,0.184,2019
0.0236,['D. Rep'],0.69,202304,0.787,0,0.0,0.181,-6.57,1,I Speak (2011 Version),0,2019-04-01,0.282,142.379,0.544,2019
0.0268,['D. Rep'],0.377,267385,0.706,0,6.86e-06,0.132,-6.683,0,Fisherman's Clothes (2011 Version),0,2019-04-01,0.485,76.45100000000002,0.332,2019
0.148,['Witness'],0.73,144927,0.628,0,0.000856,0.111,-9.731,0,Twenty Years from Tomorrow (2012),5,2018-08-21,0.123,90.038,0.628,2018
0.103,['Zero B'],0.8029999999999999,329933,0.812,0,0.622,0.178,-11.92,1,Lock Up - 2012 Remaster,15,2019-06-21,0.0851,130.115,0.3289999999999999,2019
0.00253,"[""Director's Cut"", 'Frankie Knuckles', 'Supernova']",0.861,440656,0.555,1,0.908,0.0979,-9.263,1,The Whistle Song - Supernova Remix,14,2019-04-12,0.0628,121.992,0.356,2019
0.918,['Jonny Nash'],0.287,293694,0.1639999999999999,0,0.852,0.106,-18.773,1,Year of the Wooden Horse,10,2019-03-15,0.0359,130.776,0.0362,2019
0.882,['Mike Wilmot'],0.49,297968,0.8009999999999999,0,0.0,0.976,-17.485,1,Married 28 Years (Jfl 2014),4,2018-12-12,0.925,74.449,0.0374,2018
0.915,"['Various Artists', 'The Lucas Brothers']",0.65,143270,0.332,0,0.0,0.428,-21.561,0,20 Years in Jersey (Jfl 2014),4,2019-01-18,0.949,112.621,0.288,2019
0.233,['Bad Company'],0.5720000000000001,303480,0.34,0,5.600000000000001e-05,0.0761,-13.068,1,The Way I Choose - 2015 Remaster,9,2019-07-19,0.0298,122.321,0.4529999999999999,2019
0.0819,['Bad Company'],0.43,274373,0.8690000000000001,0,1.77e-05,0.162,-7.785,1,Wild Fire Woman - 2015 Remaster,7,2019-07-19,0.0335,94.027,0.723,2019
0.516,['Bad Company'],0.5,258827,0.457,0,0.0229,0.122,-11.934,1,Don't Let Me Down - 2015 Remaster,8,2019-07-19,0.033,112.946,0.444,2019
0.5429999999999999,['Bad Company'],0.634,224027,0.469,0,0.0,0.1169999999999999,-10.973,1,Anna - 2015 Remaster,5,2019-07-19,0.0591,113.048,0.217,2019
0.148,['Bad Company'],0.449,239600,0.5820000000000001,0,0.0001699999999999,0.348,-9.62,0,Weep No More - 2015 Remaster,6,2019-07-19,0.0304,101.472,0.485,2019
0.7859999999999999,['Bad Company'],0.435,367373,0.514,0,0.0194,0.14,-11.711,1,Call on Me - 2015 Remaster,6,2019-07-19,0.0338,115.792,0.504,2019
0.0628,['Bad Company'],0.48,302360,0.8029999999999999,0,0.0,0.19,-8.059,1,Deal with the Preacher - 2015 Remaster,7,2019-07-19,0.0677,125.446,0.815,2019
0.3429999999999999,['Ian Miles'],0.598,232072,0.672,0,0.0004,0.121,-10.241,0,New Years Eve,8,2019-04-18,0.0327,104.974,0.552,2019
0.8640000000000001,"['Michael Berkeley', 'Stephen Cleobury', ""Choir of King's College, Cambridge""]",0.0854,247493,0.0954,0,0.418,0.0651,-24.894,0,This Endernight [2016 – Premiere Recording],13,2018-11-09,0.0409999999999999,82.633,0.0422,2018
0.912,['Chris Richter'],0.5920000000000001,225484,0.263,0,0.941,0.094,-17.423,0,7 Years,11,2018-05-05,0.0715,123.87,0.643,2018
0.0943,['i.am.orange'],0.4529999999999999,82943,0.691,0,0.00612,0.722,-8.807,1,frankenstein (12-10-17) [first full band run through],13,2019-09-29,0.206,96.164,0.4920000000000001,2019
0.936,['i.am.orange'],0.565,151500,0.14,0,5.62e-06,0.16,-17.811,1,away (6-3-17),13,2019-09-29,0.0415,80.771,0.4029999999999999,2019
0.624,['i.am.orange'],0.883,122500,0.0969999999999999,1,8.46e-06,0.115,-15.31,0,stay classy (9-4-17),12,2019-09-29,0.23,127.929,0.773,2019
0.977,['i.am.orange'],0.55,142000,0.0871,0,0.2689999999999999,0.106,-21.438,1,changed (2-9-17),12,2019-09-29,0.0663,140.985,0.159,2019
0.757,['i.am.orange'],0.75,180036,0.265,0,0.000231,0.0869,-7.028,1,kind of weezer thing (10-15-17) [frankenstein],12,2019-09-29,0.0532,100.49,0.522,2019
0.899,['i.am.orange'],0.69,129500,0.365,0,6.61e-06,0.2239999999999999,-11.755,1,canker sore (12-6-17),12,2019-09-29,0.0925,128.355,0.159,2019
0.902,['i.am.orange'],0.581,229000,0.115,0,0.0,0.184,-17.323,1,better than hurt (8-24-17),12,2019-09-29,0.0389,64.432,0.233,2019
0.991,['i.am.orange'],0.488,232250,0.107,0,0.000484,0.102,-12.076,1,changed (2-14-17) [piano],12,2019-09-29,0.0339,69.185,0.103,2019
0.807,['i.am.orange'],0.485,243250,0.172,0,1.08e-06,0.261,-9.279,1,memories (4-22-17),12,2019-09-29,0.0483,140.112,0.208,2019
0.862,['i.am.orange'],0.532,191066,0.271,1,0.0009609999999999,0.171,-12.579,1,anna (8-5-17) [forest session],12,2019-09-29,0.0526,118.32,0.346,2019
0.313,['Bad Company'],0.578,161893,0.64,0,0.0,0.161,-8.622,1,Young Blood - 2017 Remaster,7,2019-07-19,0.0395,117.206,0.907,2019
0.991,['i.am.orange'],0.522,231585,0.105,0,0.000788,0.102,-12.074000000000002,0,chicago (5-31-17) [piano],11,2019-09-29,0.0328,69.033,0.1009999999999999,2019
0.947,['i.am.orange'],0.493,203117,0.0709,0,1.95e-06,0.163,-19.034,1,chicago (6-3-17),11,2019-09-29,0.051,78.219,0.146,2019
0.35,['i.am.orange'],0.823,152434,0.807,0,0.00975,0.7809999999999999,-9.061,0,life! (8-5-17) [forest session],12,2019-09-29,0.153,90.906,0.86,2019
0.893,['i.am.orange'],0.7340000000000001,70922,0.321,0,0.000124,0.188,-6.53,1,don't play with matches,12,2019-09-29,0.0499,132.85299999999998,0.7,2019
0.179,['Bad Company'],0.599,240067,0.586,0,0.0,0.151,-8.937999999999997,1,Live for the Music - 2017 Remaster,7,2019-07-19,0.061,95.851,0.743,2019
0.00588,['KjRock'],0.622,198296,0.7120000000000001,0,0.843,0.129,-6.924,1,Happy New Year 2017,5,2018-03-07,0.0356,120.013,0.213,2018
0.203,['i.am.orange'],0.6970000000000001,180750,0.596,0,0.103,0.326,-8.982999999999997,1,community college (8-5-17) [forest session],11,2019-09-29,0.3929999999999999,141.437,0.805,2019
0.479,['Bad Company'],0.434,204200,0.561,0,0.000417,0.1159999999999999,-10.573,1,Leaving You - 2017 Remaster,5,2019-07-19,0.0363,179.554,0.7490000000000001,2019
0.0687,['Bad Company'],0.603,197347,0.913,0,0.000275,0.217,-7.202999999999999,1,Honey Child - 2017 Remaster,6,2019-07-19,0.0461,126.89,0.7859999999999999,2019
0.0467,['21 Savage'],0.892,195047,0.633,1,0.0001889999999999,0.139,-7.471,1,ball w/o you,75,2018-12-21,0.0902,137.994,0.4589999999999999,2018
0.498,"['Calvin Harris', 'Frank Ocean', 'Migos']",0.737,230813,0.795,1,1.19e-06,0.254,-3.3,0,Slide (feat. Frank Ocean & Migos),26,2018-12-07,0.0545,104.066,0.512,2018
0.0468,['Morgan Wallen'],0.604,208280,0.879,0,0.0,0.0909,-3.388,1,The Way I Talk,72,2018-04-27,0.0322,137.983,0.757,2018
0.95,['Rachel Portman'],0.111,178093,0.123,0,0.87,0.11,-16.413,1,"Theme - From ""Emma""",26,2018-11-16,0.0389,85.13,0.0397,2018
0.836,['Jeremy Zucker'],0.773,169973,0.4370000000000001,1,2.42e-05,0.544,-8.281,1,all the kids are depressed,78,2018-05-04,0.0963,103.861,0.7070000000000001,2018
0.0659,['Cardi B'],0.926,223713,0.703,1,0.0,0.231,-6.3370000000000015,0,Bodak Yellow,75,2018-04-06,0.103,125.022,0.485,2018
0.606,"['Josh Groban', 'Jennifer Nettles']",0.481,273000,0.611,0,2.51e-06,0.95,-7.0070000000000014,1,99 Years (with Jennifer Nettles) - Live 2018,17,2019-04-19,0.0581,143.998,0.286,2019
0.0102,['Juice WRLD'],0.638,228720,0.624,1,0.0,0.0944,-5.37,1,Rich And Blind,75,2018-06-22,0.0798,159.937,0.445,2018
0.103,['Outkast'],0.727,235213,0.974,0,0.000532,0.174,-2.261,0,Hey Ya!,25,2018-12-07,0.0664,79.52600000000002,0.965,2018
0.032,['Juice WRLD'],0.642,170539,0.562,1,0.0,0.168,-4.869,0,Scared Of Love,74,2018-12-10,0.0812,158.001,0.177,2018
